loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,pub_rec_bankruptcies
8000,8000,8000.0, 36 months,10.65%,260.59,B,B2,Contractor's Cargo,2 years,55000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,908xx,CA,11.56,0,9,0,9004,15.70%,10,13-Apr,0
7200,7200,7200.0, 36 months,7.51%,224.0,A,A3,Bank of America,10+ years,47000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,236xx,VA,19.74,0,12,0,16106,83.50%,32,14-Dec,0
12000,12000,12000.0, 36 months,7.51%,373.33,A,A3,companion hospice,4 years,86000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,926xx,CA,13.3,1,16,0,13715,51.80%,25,13-Oct,0
2200,2200,2200.0, 36 months,15.27%,76.56,C,C4,Regent care center,10+ years,48000.0,Not Verified,11-Dec,Charged Off,debt_consolidation,773xx,TX,5.47,3,3,0,10130,83.70%,7,12-Jul,0
20000,20000,19975.0, 60 months,12.69%,451.9,B,B5,,10+ years,49000.0,Verified,11-Dec,Current,other,104xx,NY,17.78,0,10,0,12064,66.90%,26,16-May,0
28000,28000,28000.0, 60 months,12.42%,628.81,B,B4,Roth Marz Partnership,4 years,85000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,165xx,PA,15.87,1,10,0,23199,58.70%,31,13-Mar,0
6000,6000,6000.0, 36 months,7.51%,186.67,A,A3,Little Rock Convention & Visitors Bureau,2 years,50000.0,Verified,11-Dec,Fully Paid,debt_consolidation,720xx,AR,23.86,1,8,0,22282,62.40%,23,14-Dec,0
25000,25000,24975.0, 60 months,19.42%,654.31,E,E3,hudson national golf club,10+ years,105000.0,Verified,11-Dec,Current,credit_card,105xx,NY,21.13,0,16,0,28380,85.30%,42,16-May,0
8000,8000,8000.0, 60 months,8.90%,165.68,A,A5,St. Johnland,1 year,51204.0,Not Verified,11-Dec,Charged Off,debt_consolidation,117xx,NY,25.12,0,16,0,20888,37.60%,40,14-May,0
14400,14400,14400.0, 36 months,15.27%,501.09,C,C4,3 mile harbor boatyard,2 years,42996.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,119xx,NY,0.98,1,3,0,62,7.70%,3,12-Feb,0
20000,13700,13675.0, 60 months,19.03%,355.62,E,E2,,5 years,60000.0,Verified,11-Dec,Fully Paid,credit_card,907xx,CA,18.06,0,11,0,29665,97.40%,28,14-Nov,0
25000,19950,19925.0, 60 months,14.27%,467.0,C,C2,The Community College of Baltimore Count,10+ years,85000.0,Verified,11-Dec,Current,debt_consolidation,211xx,MD,13.41,0,11,0,25856,91.70%,31,16-May,0
14050,14050,14050.0, 36 months,8.90%,446.14,A,A5,Everest Entertainment,3 years,120000.0,Verified,11-Dec,Fully Paid,major_purchase,112xx,NY,2.21,2,9,0,2217,18.80%,13,13-Dec,0
6000,6000,6000.0, 36 months,13.49%,203.59,C,C1,Special Programming for Achievement Netw,10+ years,62691.0,Not Verified,11-Dec,Fully Paid,major_purchase,359xx,AL,3.16,0,5,0,6704,94.40%,19,15-Jan,0
16100,16100,16075.0, 60 months,11.71%,355.79,B,B3,Akzo Nobel,< 1 year,36000.0,Verified,11-Dec,Current,debt_consolidation,195xx,PA,27.8,0,10,0,13481,46%,33,16-May,0
35000,23250,23225.0, 60 months,20.30%,619.88,E,E5,The Crexent Business Centers,3 years,85000.0,Verified,11-Dec,Charged Off,debt_consolidation,322xx,FL,16.39,2,10,0,18515,76.50%,40,12-May,0
10525,10525,10525.0, 36 months,7.90%,329.33,A,A4,Pasadena city college,4 years,49668.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,900xx,CA,7.27,0,4,0,10881,68.90%,9,14-Jan,0
7200,7200,7200.0, 36 months,15.96%,252.99,C,C5,Harrah's Resort,2 years,30000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,084xx,NJ,5.2,1,2,0,1884,94.20%,7,14-Dec,0
18500,15775,15775.0, 60 months,10.65%,340.24,B,B2,CNMI Government,10+ years,40000.0,Verified,11-Dec,Fully Paid,debt_consolidation,969xx,HI,26.34,0,8,0,8,0.10%,27,14-Apr,0
12000,12000,12000.0, 36 months,13.49%,407.17,C,C1,Kraft Foods,10+ years,40000.0,Verified,11-Dec,Fully Paid,debt_consolidation,729xx,AR,16.2,2,15,0,14582,74.40%,27,13-Mar,0
12000,12000,12000.0, 36 months,11.71%,396.92,B,B3,Weiss Memorial Hospital,5 years,100000.0,Not Verified,11-Dec,Fully Paid,credit_card,606xx,IL,6.58,0,10,0,17590,79.60%,11,14-Dec,0
3000,3000,3000.0, 36 months,11.71%,99.23,B,B3,"J. Chapman Inspections, Inc.",2 years,56312.0,Not Verified,11-Dec,Fully Paid,other,221xx,VA,16.03,2,6,0,10014,83.40%,13,14-Dec,0
9500,9500,9500.0, 36 months,16.29%,335.36,D,D1,US Postal Service,10+ years,54011.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,924xx,CA,18.51,1,9,0,18757,79.50%,40,12-Oct,0
19775,19775,19775.0, 36 months,12.42%,660.79,B,B4,Bank of America,2 years,49110.32,Verified,11-Dec,Fully Paid,debt_consolidation,914xx,CA,17.57,2,10,0,19672,61.10%,15,13-Jun,0
12000,12000,11975.0, 60 months,14.65%,283.28,C,C3,Hawaiian Airlines,< 1 year,75000.0,Verified,11-Dec,Charged Off,credit_card,967xx,HI,16.13,3,14,0,16664,89.40%,28,13-Nov,0
28000,28000,26968.31346, 60 months,14.27%,655.44,C,C2,mckinstry co.,7 years,95000.0,Verified,11-Dec,Fully Paid,debt_consolidation,981xx,WA,9.46,1,9,0,17936,68.10%,29,14-Jun,0
30000,30000,30000.0, 36 months,12.42%,1002.46,B,B4,UW HealthPartners,2 years,80000.0,Verified,11-Dec,Fully Paid,debt_consolidation,531xx,WI,22.23,0,8,0,22177,94%,33,14-Dec,0
16000,16000,16000.0, 36 months,10.65%,521.18,B,B2,PALA CASINO AND RESORT,9 years,55000.0,Verified,11-Dec,Fully Paid,debt_consolidation,920xx,CA,13.33,2,8,0,8705,89.70%,19,14-Dec,0
14500,14500,14500.0, 36 months,14.65%,500.17,C,C3,Herson's Kia,8 years,90000.0,Verified,11-Dec,Fully Paid,credit_card,208xx,MD,5.24,1,17,0,15077,46.70%,28,14-Dec,0
11700,11700,11675.0, 60 months,14.65%,276.2,C,C3,ourisma fairfax toyota,3 years,68500.0,Verified,11-Dec,Fully Paid,credit_card,201xx,VA,18.17,1,12,0,7203,39.80%,21,13-Jul,0
4150,4150,4150.0, 36 months,10.65%,135.18,B,B2,Cloudmark,4 years,100000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,940xx,CA,1.99,0,7,0,4255,25%,8,14-May,0
15000,15000,14975.0, 60 months,11.71%,331.48,B,B3,BlueCross BlueShield of TN,10+ years,72000.0,Verified,11-Dec,Current,debt_consolidation,359xx,AL,26.48,0,8,0,10982,67.80%,15,16-May,0
24000,24000,24000.0, 36 months,16.77%,852.93,D,D2,good samaritan hospital,6 years,70000.0,Verified,11-Dec,Fully Paid,credit_card,912xx,CA,12.57,0,10,0,9043,91.20%,13,14-Dec,0
21250,21250,21250.0, 36 months,12.42%,710.08,B,B4,SHOWBOAT CASINO,5 years,37000.0,Verified,11-Dec,Charged Off,other,082xx,NJ,14.27,1,8,0,14899,69.30%,21,12-Dec,0
10000,10000,10000.0, 36 months,14.27%,343.09,C,C2,Simmons First National.Com,10+ years,75000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,716xx,AR,13.46,1,9,0,19535,71.30%,18,14-Dec,0
25000,25000,24975.0, 60 months,18.25%,638.25,D,D5,US Bank,< 1 year,75000.0,Verified,11-Dec,Fully Paid,debt_consolidation,956xx,CA,10.58,0,13,0,14608,72%,29,13-Oct,0
4000,4000,4000.0, 36 months,15.96%,140.55,C,C5,harrahs las vegas,6 years,39000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,891xx,NV,21.91,2,6,0,8038,93.50%,15,14-Mar,0
15000,15000,15000.0, 36 months,11.71%,496.14,B,B3,Chase Investments Services Corp.,< 1 year,60000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,112xx,NY,8.86,0,11,0,14615,70.80%,15,14-Feb,0
20000,20000,19975.0, 60 months,13.49%,460.1,C,C1,seminole hard rock,3 years,68000.0,Verified,11-Dec,Fully Paid,credit_card,337xx,FL,9.09,0,7,0,19736,79.30%,19,15-Nov,0
15000,15000,14975.0, 60 months,17.58%,377.49,D,D4,BMW of Murray,3 years,110000.0,Verified,11-Dec,Fully Paid,home_improvement,841xx,UT,12.36,1,5,0,7717,81.20%,10,13-Feb,0
3600,3600,3600.0, 36 months,15.96%,126.5,C,C5,Lawrence Hospital,3 years,40000.0,Source Verified,11-Dec,Fully Paid,moving,104xx,NY,12.78,1,5,0,3447,52.20%,6,14-Dec,0
6000,6000,6000.0, 60 months,19.03%,155.75,E,E2,tian shan trading,5 years,31000.0,Verified,11-Dec,Fully Paid,debt_consolidation,917xx,CA,20.13,1,5,0,7996,93%,14,15-Jun,0
15000,15000,15000.0, 36 months,15.27%,521.97,C,C4,Hudson Hotel,10+ years,60000.0,Verified,11-Dec,Charged Off,debt_consolidation,113xx,NY,10.72,2,7,0,12333,75.20%,18,12-Nov,0
12000,12000,11975.0, 60 months,18.25%,306.36,D,D5,Kaiser Permanente,3 years,43000.0,Verified,11-Dec,Fully Paid,credit_card,956xx,CA,15.24,1,14,0,7949,45.40%,14,15-Apr,0
12375,12375,12375.0, 36 months,7.51%,385.0,A,A3,NIHFCU,6 years,42000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,208xx,MD,28.06,2,13,0,13538,52.10%,34,12-Dec,0
4000,4000,4000.0, 36 months,12.69%,134.18,B,B5,publix,6 years,30000.0,Not Verified,11-Dec,Charged Off,home_improvement,323xx,FL,17.6,1,8,0,1296,5.50%,20,13-Mar,0
13000,13000,13000.0, 36 months,10.65%,423.46,B,B2,Bay Area Women's Care,10+ years,50000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,337xx,FL,20.11,0,13,0,13810,40.60%,15,14-Dec,0
5000,5000,5000.0, 36 months,6.62%,153.52,A,A2,superhero graphics,1 year,39396.0,Source Verified,11-Dec,Fully Paid,home_improvement,308xx,GA,8.16,1,6,0,3305,18.50%,30,14-Apr,0
5000,5000,5000.0, 36 months,15.96%,175.69,C,C5,DST Inc,7 years,98000.0,Source Verified,11-Dec,Fully Paid,credit_card,928xx,CA,19.63,1,11,0,32705,53.30%,14,13-Aug,0
26000,26000,25975.0, 36 months,11.71%,859.98,B,B3,Saint Francis Health System,10+ years,62500.0,Verified,11-Dec,Fully Paid,credit_card,740xx,OK,16.55,3,4,0,25215,94.80%,16,14-Dec,0
15000,15000,15000.0, 60 months,18.64%,386.15,E,E1,Waterstone Mortgage Corp.,8 years,95000.0,Verified,11-Dec,Fully Paid,credit_card,532xx,WI,17.97,2,15,0,30810,85.50%,24,15-Sep,0
4000,4000,4000.0, 60 months,19.91%,105.78,E,E4,Newell Rubbermaid Inc,10+ years,45000.0,Source Verified,11-Dec,Charged Off,house,179xx,PA,15.2,3,5,1,3722,22.40%,11,13-Apr,1
8000,8000,8000.0, 36 months,7.90%,250.33,A,A4,lakeshore,10+ years,32400.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,902xx,CA,7.56,2,9,0,6290,34.10%,15,14-Jun,0
1700,1700,1700.0, 36 months,7.90%,53.2,A,A4,,,37800.0,Not Verified,11-Dec,Charged Off,home_improvement,805xx,CO,27.0,0,9,0,16333,91.20%,27,13-Sep,0
16000,16000,16000.0, 36 months,9.91%,515.6,B,B1,Drexel University,10+ years,50000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,191xx,PA,15.1,1,9,0,13577,66.20%,26,14-Dec,0
20000,20000,20000.0, 60 months,9.91%,424.06,B,B1,RALLYE BMW,10+ years,114996.0,Verified,11-Dec,Fully Paid,debt_consolidation,114xx,NY,11.19,0,14,0,7747,15.40%,20,13-Dec,0
12000,12000,12000.0, 36 months,14.65%,413.94,C,C3,Carefusion,6 years,54400.0,Verified,11-Dec,Charged Off,debt_consolidation,983xx,WA,13.81,1,14,0,13239,60.20%,33,14-Apr,0
7000,7000,7000.0, 36 months,11.71%,231.54,B,B3,IBM,7 years,72800.0,Verified,11-Dec,Fully Paid,credit_card,207xx,MD,24.64,0,12,0,7299,84.10%,33,15-Jan,0
8000,8000,8000.0, 60 months,20.30%,213.29,E,E5,DOW Networks,1 year,42500.0,Source Verified,11-Dec,Charged Off,debt_consolidation,300xx,GA,14.23,1,10,0,9870,95%,24,14-Jun,0
13000,13000,13000.0, 60 months,23.52%,370.38,G,G3,Garren New York ,10+ years,61000.0,Source Verified,11-Dec,Current,debt_consolidation,100xx,NY,11.65,1,10,0,18427,92.10%,14,16-May,0
13000,13000,13000.0, 36 months,16.29%,458.91,D,D1,TR furniture,10+ years,28000.0,Source Verified,11-Dec,Charged Off,debt_consolidation,285xx,NC,12.9,1,4,0,6901,93.30%,8,13-Oct,0
20000,20000,19975.0, 60 months,21.28%,544.23,F,F2,Oppenheimer & Co Inc,2 years,120000.0,Verified,11-Dec,Fully Paid,debt_consolidation,551xx,MN,16.72,2,12,0,23789,75.50%,43,13-Mar,0
18000,18000,18000.0, 36 months,13.49%,610.75,C,C1,Pulte Homes,8 years,96000.0,Verified,11-Dec,Fully Paid,debt_consolidation,067xx,CT,16.4,0,16,0,14828,46.60%,37,14-Dec,0
10000,10000,10000.0, 36 months,16.29%,353.01,D,D1,volt,3 years,83200.0,Source Verified,11-Dec,Fully Paid,credit_card,982xx,WA,17.03,1,8,0,12603,92%,15,13-May,0
22250,22250,22200.0, 60 months,15.27%,532.49,C,C4,"Southwest Pumps and Filters, Inc.",8 years,45000.0,Verified,11-Dec,Fully Paid,debt_consolidation,658xx,MO,23.07,1,9,0,15695,77.70%,23,12-Oct,0
24000,24000,23975.0, 60 months,17.58%,603.98,D,D4,Department of Defense,5 years,68809.0,Verified,11-Dec,Charged Off,debt_consolidation,325xx,FL,21.29,1,10,0,3343,25.30%,20,12-Jun,0
11200,11200,11200.0, 36 months,12.42%,374.26,B,B4,myrvpartsplace.com,3 years,75000.0,Not Verified,11-Dec,Charged Off,car,925xx,CA,22.88,0,8,0,25673,74.40%,13,12-Oct,0
7000,7000,7000.0, 36 months,10.65%,228.02,B,B2,Miller & Wright Architects,3 years,52000.0,Not Verified,11-Dec,Fully Paid,other,085xx,NY,18.16,0,11,0,4170,94.80%,13,14-Dec,0
8000,8000,8000.0, 36 months,6.03%,243.49,A,A1,TOGETHER WE GROW,6 years,57600.0,Source Verified,11-Dec,Fully Paid,house,902xx,CA,11.52,0,8,0,8311,12.40%,12,14-Dec,0
22500,22500,22475.0, 60 months,16.77%,556.41,D,D2,Exact Software North America,4 years,48500.0,Verified,11-Dec,Fully Paid,credit_card,944xx,CA,10.91,0,7,0,23080,84.50%,12,14-Dec,0
12000,12000,12000.0, 36 months,17.27%,429.45,D,D3,Ultimo Software Solutions Inc,2 years,95000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,303xx,GA,11.1,1,9,0,15037,88.50%,19,13-Jun,0
22000,22000,22000.0, 36 months,14.65%,758.88,C,C3,Navteq,< 1 year,58000.0,Verified,11-Dec,Fully Paid,debt_consolidation,606xx,IL,12.1,1,11,0,20666,92.30%,28,14-Feb,0
6200,6200,6200.0, 36 months,10.65%,201.96,B,B2,,10+ years,24000.0,Not Verified,11-Dec,Fully Paid,credit_card,996xx,AK,19.95,1,10,0,18210,55.20%,11,12-Dec,0
15900,15900,15900.0, 36 months,9.91%,512.38,B,B1,Tektonics Design group,9 years,58000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,232xx,VA,21.72,1,7,0,20393,64.50%,15,14-Jan,0
5000,5000,5000.0, 36 months,8.90%,158.77,A,A5,,,70000.0,Source Verified,11-Dec,Fully Paid,other,925xx,CA,16.17,0,9,0,8901,53%,32,14-Feb,0
16000,16000,16000.0, 36 months,6.62%,491.26,A,A2,Mercury Computer Sys,3 years,104000.0,Not Verified,11-Dec,Fully Paid,other,027xx,MA,2.78,1,10,0,1935,3.20%,24,14-Dec,0
5000,5000,5000.0, 36 months,11.71%,165.38,B,B3,AEG LIVE,4 years,35000.0,Not Verified,11-Dec,Fully Paid,car,902xx,CA,4.01,1,3,0,4263,61.80%,3,13-Sep,0
3150,3150,3150.0, 36 months,15.27%,109.62,C,C4,BG manufacturing,5 years,53000.0,Source Verified,11-Dec,Fully Paid,vacation,194xx,PA,4.37,3,6,0,2124,28.20%,10,14-Dec,0
12000,12000,12000.0, 36 months,14.27%,411.71,C,C2,vogue beauty salon,2 years,28000.0,Source Verified,11-Dec,Charged Off,credit_card,905xx,CA,8.49,1,9,0,8738,68.50%,10,12-Dec,0
28000,28000,28000.0, 36 months,7.90%,876.13,A,A4,North Fork Holdings,4 years,118000.0,Verified,11-Dec,Charged Off,home_improvement,600xx,IL,5.29,1,7,0,11849,24.80%,23,12-Oct,0
5000,5000,5000.0, 36 months,12.42%,167.08,B,B4,Sunday Night Life,< 1 year,40000.0,Not Verified,11-Dec,Fully Paid,wedding,327xx,FL,22.59,0,9,0,13091,82.30%,26,14-Dec,0
3000,3000,3000.0, 36 months,9.91%,96.68,B,B1,,,42000.0,Not Verified,11-Dec,Fully Paid,renewable_energy,551xx,MN,4.29,0,3,0,5289,33.30%,3,14-Dec,0
3000,3000,3000.0, 36 months,7.90%,93.88,A,A4,Port of Everett,10+ years,65000.0,Not Verified,11-Dec,Charged Off,other,982xx,WA,4.89,0,4,0,3413,85.30%,18,14-May,0
8400,8400,8400.0, 36 months,6.62%,257.92,A,A2,Hoel Palomar,2 years,25000.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,900xx,CA,11.86,0,9,0,8993,36.10%,19,14-Dec,0
7000,7000,7000.0, 36 months,10.65%,228.02,B,B2,kaiser permanente,10+ years,36000.0,Verified,11-Dec,Fully Paid,debt_consolidation,928xx,CA,24.0,0,14,0,6992,72.80%,23,14-Feb,0
18550,11600,11575.0, 60 months,19.42%,303.6,E,E3,kwikmen trucking,2 years,45000.0,Verified,11-Dec,Current,debt_consolidation,604xx,IL,21.68,2,9,1,18972,65.90%,19,16-May,1
2000,2000,2000.0, 36 months,9.91%,64.45,B,B1,Comcast,1 year,231252.0,Source Verified,11-Dec,Fully Paid,other,300xx,GA,11.43,0,19,0,46267,93.50%,43,14-Dec,0
12000,9600,9600.0, 60 months,14.65%,226.63,C,C3,Dune Management,3 years,65000.0,Not Verified,11-Dec,Current,debt_consolidation,119xx,NY,14.44,2,12,0,6506,47.80%,21,16-May,0
8575,8575,8575.0, 36 months,17.58%,308.21,D,D4,,,32000.0,Verified,11-Dec,Charged Off,debt_consolidation,325xx,FL,22.54,1,4,0,20142,89.90%,5,13-Feb,0
28000,18625,18600.0, 60 months,12.42%,418.27,B,B4,marist school,8 years,84996.0,Verified,11-Dec,Charged Off,debt_consolidation,300xx,GA,23.41,0,13,0,47111,44.20%,40,13-Mar,0
10000,10000,10000.0, 36 months,7.90%,312.91,A,A4,NW Portland Area Indian Health Board,6 years,66000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,972xx,OR,12.42,1,8,0,18244,89.40%,24,14-Jul,0
25000,25000,25000.0, 36 months,19.42%,921.72,E,E3,Heritage Properties Inc.,2 years,92000.0,Verified,11-Dec,Fully Paid,credit_card,711xx,LA,21.68,0,9,0,24430,84.50%,38,14-May,0
8000,8000,8000.0, 36 months,11.71%,264.61,B,B3,Owens Illinois,10+ years,70000.0,Not Verified,11-Dec,Fully Paid,credit_card,906xx,CA,20.21,0,9,0,19607,92.10%,22,14-Nov,0
16000,16000,15975.0, 60 months,18.25%,408.48,D,D5,Allied Waste,10+ years,49000.0,Verified,11-Dec,Charged Off,credit_card,444xx,OH,18.39,2,15,0,22500,94.50%,23,13-Oct,0
25000,25000,24975.0, 36 months,11.71%,826.9,B,B3,Miami-Dade County,8 years,76896.0,Verified,11-Dec,Fully Paid,debt_consolidation,331xx,FL,13.9,0,12,0,24916,76%,33,14-Jun,0
2000,2000,2000.0, 36 months,9.91%,64.45,B,B1,self employed,10+ years,24000.0,Not Verified,11-Dec,Fully Paid,other,606xx,IL,13.5,0,6,1,9583,64.20%,10,15-Jan,1
16800,16800,16800.0, 36 months,14.65%,579.51,C,C3,Harmony School of Excellence,2 years,60000.0,Verified,11-Dec,Fully Paid,credit_card,770xx,TX,14.52,1,7,0,22373,96.90%,14,15-Jan,0
8000,8000,8000.0, 36 months,8.90%,254.03,A,A5,,3 years,120000.0,Not Verified,11-Dec,Fully Paid,credit_card,919xx,CA,10.52,0,10,0,13268,60.60%,15,12-Jun,0
12000,12000,12000.0, 60 months,12.69%,271.14,B,B5,Austin Powder Company,9 years,57000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,062xx,CT,19.71,0,10,0,15311,66.30%,13,15-Apr,0
11000,11000,11000.0, 36 months,7.90%,344.2,A,A4,BCI,4 years,80000.0,Not Verified,11-Dec,Charged Off,credit_card,856xx,AZ,4.74,0,8,0,7690,77.70%,15,12-Sep,0
5000,5000,5000.0, 36 months,16.29%,176.51,D,D1,Clarks co. North America,6 years,85000.0,Source Verified,11-Dec,Charged Off,medical,982xx,WA,22.81,2,9,0,19925,90%,17,13-Nov,0
18000,18000,18000.0, 36 months,16.29%,635.41,D,D1,Inspectorate ,10+ years,140000.0,Verified,11-Dec,Fully Paid,debt_consolidation,775xx,TX,21.8,1,14,0,34809,90.20%,35,14-Dec,0
10000,10000,10000.0, 36 months,12.69%,335.45,B,B5,daja ventures,6 years,36000.0,Verified,11-Dec,Charged Off,debt_consolidation,917xx,CA,15.9,3,8,0,6397,65.30%,10,14-Apr,0
5000,5000,5000.0, 36 months,9.91%,161.13,B,B1,JPMorgan Chase,< 1 year,70000.0,Source Verified,11-Dec,Fully Paid,credit_card,432xx,OH,13.92,1,9,0,26171,64.30%,23,14-Dec,0
10000,10000,10000.0, 36 months,16.29%,353.01,D,D1,"Manhattan Center Studios, Inc.",4 years,51360.0,Source Verified,11-Dec,Fully Paid,credit_card,112xx,NY,16.61,0,8,0,8495,79.10%,9,14-Dec,0
25000,25000,25000.0, 36 months,9.91%,805.63,B,B1,F5 Networks Inc,4 years,163000.0,Verified,11-Dec,Fully Paid,vacation,950xx,CA,4.4,0,5,0,865,4.60%,10,12-Aug,0
2400,2400,2400.0, 36 months,12.69%,80.51,B,B5,Portland Public Schools,4 years,59393.0,Source Verified,11-Dec,Fully Paid,medical,972xx,OR,13.7,1,12,1,3265,44.10%,18,14-Feb,0
3000,3000,3000.0, 36 months,16.29%,105.91,D,D1,H. Lee Moffitt Cancer Center,4 years,65000.0,Not Verified,11-Dec,Charged Off,other,336xx,FL,15.16,1,12,0,9089,60.20%,18,14-Jan,0
7700,7700,7700.0, 36 months,16.77%,273.65,D,D2,State of Texas,3 years,29772.96,Source Verified,11-Dec,Charged Off,other,765xx,TX,18.58,0,6,0,9206,82.90%,11,13-Jun,0
2400,2400,2400.0, 36 months,13.49%,81.44,C,C1,Target,< 1 year,12996.0,Source Verified,11-Dec,Fully Paid,other,760xx,TX,4.71,1,5,0,2902,96.70%,13,14-Dec,0
5000,5000,5000.0, 36 months,10.65%,162.87,B,B2,Univeristy of Phoenix,1 year,44475.0,Not Verified,11-Dec,Fully Paid,credit_card,920xx,CA,17.11,0,9,0,7464,70.40%,14,13-Feb,0
14000,14000,14000.0, 36 months,17.58%,503.19,D,D4,goodyear,10+ years,88000.0,Verified,11-Dec,Fully Paid,debt_consolidation,777xx,TX,7.73,0,13,0,7115,40.70%,24,13-Jan,0
24500,24500,24475.0, 60 months,20.89%,661.3,F,F1,Investigroup,4 years,85000.0,Verified,11-Dec,Charged Off,credit_card,072xx,NJ,9.09,0,6,0,19668,94.40%,8,12-Apr,0
2400,2400,2400.0, 36 months,10.65%,78.18,B,B2,Easter Seals North GA,3 years,36000.0,Not Verified,11-Dec,Fully Paid,major_purchase,300xx,GA,15.7,1,6,0,12480,82.60%,9,14-Dec,0
1800,1800,1800.0, 36 months,12.42%,60.15,B,B4,Juniper Networks,7 years,117000.0,Not Verified,11-Dec,Fully Paid,other,945xx,CA,15.86,0,5,0,11180,60.80%,34,12-Dec,0
22200,22200,22200.0, 36 months,19.42%,818.49,E,E3,Grace & Growth Family Services,2 years,160000.0,Source Verified,11-Dec,Charged Off,debt_consolidation,912xx,CA,13.33,1,12,0,10070,89.10%,25,12-Oct,0
21400,21400,21400.0, 60 months,19.42%,560.09,E,E3,Bethesda Memorial Hospital,3 years,80000.0,Verified,11-Dec,Fully Paid,credit_card,333xx,FL,19.66,2,16,0,21721,66.20%,44,13-Oct,0
13000,13000,13000.0, 36 months,7.90%,406.78,A,A4,FedEx Office,10+ years,28000.0,Not Verified,11-Dec,Charged Off,credit_card,554xx,MN,16.93,0,7,0,14078,66.10%,19,13-Jun,0
8000,8000,8000.0, 36 months,12.69%,268.36,B,B5,henkel corporation ,5 years,48000.0,Not Verified,11-Dec,Fully Paid,car,928xx,CA,15.33,2,10,0,4384,38.50%,15,14-Dec,0
3600,3600,3600.0, 36 months,12.69%,120.77,B,B5,State of Michigan,10+ years,60000.0,Not Verified,11-Dec,Charged Off,medical,488xx,MI,19.0,3,10,1,1104,13%,17,14-May,0
12375,12375,12375.0, 60 months,23.13%,349.79,G,G2,University of Central Florida,5 years,40000.0,Not Verified,11-Dec,Charged Off,other,327xx,FL,20.88,0,27,0,13768,22.50%,31,14-Jan,0
9400,9400,9400.0, 36 months,9.91%,302.92,B,B1,Georgia Institute of Technology,2 years,45500.0,Verified,11-Dec,Fully Paid,debt_consolidation,303xx,GA,11.84,0,7,0,16982,51.80%,7,14-Aug,0
9600,9600,9600.0, 36 months,14.27%,329.37,C,C2,,6 years,156000.0,Verified,11-Dec,Fully Paid,home_improvement,322xx,FL,15.54,3,16,0,1679,18.90%,18,14-Dec,0
17000,17000,17000.0, 36 months,10.65%,553.75,B,B2,Premier Salons,1 year,40000.0,Verified,11-Dec,Fully Paid,debt_consolidation,194xx,PA,18.63,0,8,0,19782,80.10%,12,14-Dec,0
25000,17275,17250.0, 60 months,19.03%,448.41,E,E2,Village of Hawthorn Woods,10+ years,96000.0,Verified,11-Dec,Current,debt_consolidation,600xx,IL,16.19,2,15,0,21572,58.50%,33,16-May,0
30000,19275,19250.0, 60 months,19.03%,500.33,E,E2,shell Oil,10+ years,80000.0,Verified,11-Dec,Fully Paid,credit_card,770xx,TX,26.82,1,8,0,26710,85.10%,29,14-Jun,0
10800,10800,10800.0, 36 months,14.27%,370.54,C,C2,usps,6 years,110000.0,Source Verified,11-Dec,Fully Paid,credit_card,891xx,NV,2.67,0,10,0,7045,69.10%,21,13-Feb,0
6000,6000,6000.0, 36 months,7.90%,187.75,A,A4,University Health Services,10+ years,59400.0,Not Verified,11-Dec,Fully Paid,credit_card,945xx,CA,19.17,1,9,0,10515,76.20%,21,14-Dec,0
35000,35000,35000.0, 36 months,8.90%,1111.37,A,A5,Visa Inc,10+ years,106000.0,Verified,11-Dec,Fully Paid,credit_card,801xx,CO,12.09,0,10,0,51441,60.20%,28,14-Dec,0
10000,10000,10000.0, 36 months,10.65%,325.74,B,B2,Cablevision,7 years,36000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,113xx,NY,14.0,0,5,0,12208,78.90%,12,12-Sep,0
